time,x,y,z,qx,qy,qz,qw
16.94,7.563814113696135,5.66888657334054,0.07691295984547455,-0.06912379936056115,0.062209963613408685,0.740080846859526,0.6660571753992791
17.44,7.556338763296412,6.1406201828280675,0.07691295984547455,-0.0691237993337702,0.06220996364317708,0.7400808465726861,0.6660571757179977
17.94,7.54886341289669,6.612353792315595,0.07691295984547455,-0.06912379930697926,0.06220996367294549,0.7400808462858462,0.6660571760367161
18.44,7.541388062496967,7.084087401803121,0.07691295984547455,-0.06912379928018829,0.062209963702713915,0.7400808459990063,0.6660571763554347
18.94,7.533912712097246,7.555821011290646,0.07691295984547455,-0.06912379925339736,0.06220996373248232,0.7400808457121663,0.6660571766741531
19.44,7.520513570083463,8.02673376627519,0.07691295985533653,-0.07106832928669152,0.05997892781078038,0.7609001502477444,0.6421703684724386
19.94,7.437028835339533,8.467997563820566,0.07691295985195475,-0.08083199307049034,0.04598225856385031,0.8654357899770012,0.49231363399818956
20.44,7.144941764639231,8.76557689650349,0.07691295981980778,-0.0896941062639361,0.024559041509451388,0.9603188905568679,0.26294381381062615
20.94,6.704814890314895,8.857406931994506,0.07691358944530119,-0.09274641798820255,0.006799420987694376,0.992998843668997,0.07283657252112302
21.44,6.231463852287502,8.87483482247899,0.07691295983881959,-0.09299398344831723,-0.0005461203542645058,0.9956493520844144,-0.005847092342230123
21.94,5.757990467561083,8.866042213775245,0.07691295984546444,-0.09280960658854655,-0.005878446730617175,0.9936753025121192,-0.06293817574702143
22.44,5.298895710805539,8.822390443235996,0.07691295984544003,-0.0920066998960137,-0.013525767497944107,0.9850789019273537,-0.14481497769718235
22.94,4.849230923699448,8.763255563900879,0.07691295984544003,-0.0920066999008593,-0.013525767464982904,0.9850789019792335,-0.14481497734427992
23.44,4.399566136593356,8.704120684565762,0.07691295984544003,-0.0920066999057049,-0.013525767432021687,0.9850789020311131,-0.14481497699137746
23.94,3.949901349487266,8.644985805230643,0.07691295984544001,-0.09200669991055048,-0.013525767399060484,0.9850789020829928,-0.14481497663847512
24.44,3.5002365623811738,8.585850925895524,0.07691295984544003,-0.09200669991539606,-0.013525767366099308,0.9850789021348724,-0.14481497628557274
24.94,3.0505717752750807,8.526716046560407,0.07691295984544003,-0.09200669992024159,-0.013525767333138075,0.985078902186752,-0.14481497593267034
25.44,2.6009069881689886,8.46758116722529,0.07691295984544003,-0.09200669992508718,-0.013525767300176867,0.9850789022386318,-0.14481497557976789
25.94,2.1512422010628964,8.408446287890172,0.07691295984544001,-0.09200669992993277,-0.013525767267215686,0.9850789022905114,-0.14481497522686554
26.44,1.701577413956807,8.349311408555055,0.07691295984544003,-0.09200669993477835,-0.013525767234254478,0.985078902342391,-0.14481497487396308
26.94,1.2519126268507192,8.290176529219936,0.07691295984544003,-0.09200669993962393,-0.013525767201293257,0.9850789023942707,-0.14481497452106065
27.44,0.8022478397446322,8.23104164988482,0.07691295984544001,-0.09200669994446953,-0.013525767168332065,0.9850789024461503,-0.14481497416815808
27.94,0.35258305263854794,8.1719067705497,0.07691295984544001,-0.0920066999493151,-0.013525767135370842,0.9850789024980301,-0.14481497381525557
28.44,-0.09708173446753722,8.112771891214583,0.07691295984544003,-0.09200669995416065,-0.01352576710240962,0.9850789025499097,-0.1448149734623532
28.94,-0.543660606842507,8.044510024840045,0.07691295984550384,-0.09100794643843765,-0.019124144312932956,0.9743856485889013,-0.20475455700262868
29.44,-0.890575244316831,7.808460948895886,0.07691295984001548,-0.08355245692361626,-0.04083094597968938,0.8945627070560926,-0.43716059284535985
29.94,-1.0265572670857765,7.392919715091636,0.07691499984874535,-0.0724618827848565,-0.05829413792645706,0.7757554026000909,-0.6241431120852458
30.44,-1.0524871129949038,6.922128622897206,0.0769129598534301,-0.0663558042642965,-0.06515432794283937,0.710445031768963,-0.6975813053870871
30.94,-1.0497818554986322,6.4477966050101445,0.07691295984547457,-0.06261737683784234,-0.06875495130299775,0.6704191856950311,-0.7361317383738333
31.44,-1.016134016054989,5.983303302176498,0.07691683269919375,-0.05477130275163472,-0.07516377198047175,0.5862862176749898,-0.8047477758533483
31.94,-0.8363916911524326,5.596127068696862,0.07691295984178706,-0.03763627526765003,-0.08503934379318435,0.4029565319645627,-0.9104822096769901
32.44,-0.5578902484339264,5.276974709878808,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
32.94,-0.2793888057154214,4.957822351060755,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
33.39,-0.028737507268767157,4.670585228124507,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
33.89,0.24976393544973757,4.3514328693064535,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
34.39,0.528265378168242,4.0322805104884,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
34.89,0.8067668208867482,3.7131281516703463,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
35.39,1.0852682636052544,3.393975792852293,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
35.89,1.3637697063237584,3.0748234340342395,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
36.39,1.6422711490422623,2.755671075216186,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
36.89,1.9207725917607663,2.4365187163981328,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
37.39,2.19927403447927,2.1173663575800794,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
37.89,2.477775477197774,1.7982139987620274,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
38.39,2.756276919916278,1.4790616399439762,0.07691295984178706,-0.03763627526765004,-0.08503934379318435,0.40295653196456277,-0.9104822096769901
38.89,3.1240595453739175,1.2697947604776498,0.07690766705323404,-0.015996608774932926,-0.09163046113932845,0.17123075418089914,-0.9808302584656207
39.39,3.586533150113161,1.2235144181581983,0.07691295984547777,-0.0031943202940311415,-0.09294070974139598,0.0342003086157743,-0.9950789715802514
39.89,4.061194149406865,1.216921085536764,0.07691295985398806,0.002548712967588475,-0.0929606544267109,-0.02728804906029311,-0.9952925113599769
40.39,4.531785281385882,1.2360449496933519,0.0769129598454543,0.009371493592347244,-0.0925221828507759,-0.10033683009859562,-0.9905979715879403
40.89,4.960511369695142,1.3437753457895538,0.0769129598429427,0.028042980347168074,-0.08866662541642102,-0.30024496392346145,-0.9493180617838848
