time,x,y,z,qx,qy,qz,qw
14.601,6.105708372670009,3.628277877222891,0.07691295984547647,0.0,0.0,0.6960910003937172,0.717953563380581
15.101,6.010490183782688,4.131925785574755,0.07691295984547647,0.0,0.0,0.7052659901223339,0.7089427925980798
15.601,5.98648122946841,4.639843404716841,0.07691295984547647,0.0,0.0,0.7039905175281562,0.7102093714042633
16.101,5.948780055427551,5.1089543166101565,0.07691295984547644,0.0,0.0,0.7017944356577999,0.7123795126754771
16.601,5.90321156143718,5.5564286267240695,0.07691295984547644,0.0,0.0,0.7011447052736822,0.7130190055438083
17.101,5.853768268201818,6.005232891266568,0.07691295984547644,0.0,0.0,0.7026747385489116,0.7115112169215737
17.601,5.7541034560033735,6.472084319640887,0.07691295984547644,0.0,0.0,0.7057645085082298,0.7084465107050333
18.101,5.690937099581978,6.942532871229767,0.07691359078366562,0.0,0.0,0.7245268653893719,0.689246560621851
18.601,5.788247578557989,6.979080782359595,0.07691295984520127,0.0,0.0,0.7992522580585931,0.6009956971461943
19.101,5.736013863753974,6.772204225599274,0.07691295984520127,0.0,0.0,0.869513238304966,0.49390963587726394
19.601,5.625568883256493,6.980663294554099,0.07691295984520127,0.0,0.0,0.9282111499546725,0.37205384166787536
20.101,5.861536719155531,6.921384836138517,0.07691354466728122,0.0,0.0,0.9696511074926744,0.24449280099469217
20.601,5.573642964829846,6.924638593961273,0.07691072917856775,0.0,0.0,0.9939557589999019,0.10978136978071021
21.101,5.709933323917726,6.850954065753031,0.07691295984547711,0.0,0.0,0.9998763793758305,0.015723420947119475
21.601,5.235292074605699,7.073901183843258,0.07691295984547712,0.0,0.0,0.9998999434923774,0.014145776894201701
22.101,4.668756141070596,6.90216998900176,0.07691295984547711,0.0,0.0,0.999766012345193,0.021631471503145636
22.601,4.154854515595341,6.8336918328493,0.0769129598454771,0.0,0.0,0.9998361103676822,0.01810393340752372
23.101,3.6925045786487387,6.885156485932794,0.07691295984547711,0.0,0.0,0.999772288402296,0.021339431642766145
23.601,3.118314557302279,6.816298875324816,0.0769129598454771,0.0,0.0,0.9999746012953146,0.007127184877396048
24.101,2.7588269737437154,6.72247335963076,0.07691295984547711,0.0,0.0,0.99992856229037,0.011952837149129762
24.601,2.309799077988152,6.7509224755854325,0.0769129598454771,0.0,0.0,0.9998018431584927,0.019906642531592706
25.101,1.7568443150839999,6.617905247985132,0.0769129598454771,0.0,0.0,0.9998073743934816,0.019626872099565703
25.601,1.336535264922675,6.656820352922725,0.0769129598454771,0.0,0.0,0.9999604036545323,0.008898939434829103
26.101,0.8153709723353545,6.498339766349356,0.0769129598454771,0.0,0.0,0.9999025336526531,0.013961489712950787
26.601,0.2777214382232825,6.572399819799972,0.0769129598454771,0.0,0.0,0.9998843682123767,0.015206913050856799
27.101,-0.16587298321854022,6.296903324100095,0.0769129598454771,0.0,0.0,0.9998657517717704,0.016385311528083833
27.601,-0.5042068014115173,6.466151453862963,0.07691295984520127,0.0,0.0,0.9998925029101347,0.014662285773588992
28.101,-0.45779958737508614,6.297152456838274,0.07691297950072314,0.0,0.0,-0.9938941957094216,0.11033733608856916
28.601,-0.5790080644114965,6.5098891288808645,0.07691295984520126,0.0,0.0,-0.9732748935658482,0.22964316134905252
29.101,-0.5963696611356276,6.357656734888797,0.07691043433134236,0.0,0.0,-0.934416324025281,0.3561827247285879
29.601,-0.4269766849836985,6.262042189469866,0.07691359078175418,0.0,0.0,-0.8717969184287424,0.4898674647475056
30.101,-0.5411464690497454,6.506168984693344,0.07691295984520127,0.0,0.0,-0.8061828299459205,0.5916664978688476
30.601,-0.5879918553444715,6.391189665168183,0.07691335592485789,0.0,0.0,-0.7350694419163689,0.6779918255854992
31.101,-0.3875820613032941,5.926836257997563,0.07691295985303169,0.0,0.0,-0.7218083549058786,0.6920929842066521
31.601,-0.46782720835842306,5.441662731922085,0.07691295985303169,0.0,0.0,-0.7273808725468671,0.6862339734033562
32.101,-0.3262560205095678,5.021386193235764,0.0769129598530317,0.0,0.0,-0.7265794345088613,0.6870824734693669
32.601,-0.218241001114647,4.51941024328973,0.07691295985303169,0.0,0.0,-0.7274683225822285,0.6861412679903452
33.101,-0.09625909914354958,4.0337760886635,0.0769129598530317,0.0,0.0,-0.7261723530404239,0.6875127007406727
33.551,-0.12370227188254387,3.606157879720889,0.07691295985303169,0.0,0.0,-0.7242812388915655,0.6895046678520016
34.051,-0.022073415834442806,3.155426112856526,0.0769129598530317,0.0,0.0,-0.7271282595295154,0.686501634516319
34.551,0.04892833199297767,2.781487570836566,0.07691295985303169,0.0,0.0,-0.7251404082435801,0.6886010371269666
35.051,-0.05133519191002066,2.3053929502731187,0.0769129598530317,0.0,0.0,-0.7268515539693853,0.6867945970173978
35.551,0.18788869128322253,1.8707404419092237,0.0769129598530317,0.0,0.0,-0.7314433965975424,0.6819021612913764
36.051,0.16404590211994097,1.1714638762191134,0.0769129598530317,0.0,0.0,-0.7255094166625451,0.6882122393084662
36.551,0.43583808230124693,0.9243837265620338,0.0769129598530317,0.0,0.0,-0.7250009733296771,0.6887478411371036
37.051,0.3880628864233008,0.43682113615504625,0.0769129598530317,0.0,0.0,-0.7242435053763792,0.6895443023621721
37.551,0.5528535144071922,0.3770125004188999,0.07691330767708526,0.0,0.0,-0.660390846882596,0.7509220527815704
38.051,0.4730238653348111,0.32268462126639785,0.07691137301284606,0.0,0.0,-0.5762621263213092,0.8172649275281813
38.551,0.5416395741667156,0.3663813348938312,0.07691076178839283,0.0,0.0,-0.455716698055147,0.8901248738877675
39.051,0.5143347810065034,0.36756385678234904,0.07691295984520127,0.0,0.0,-0.32831198238930853,0.9445693421975977
39.551,0.6201339027944357,0.3570675229115061,0.07691295984520127,0.0,0.0,-0.1970839105509094,0.9803866238387594
40.051,0.6140292904786472,0.5209016308895132,0.07691356880662882,0.0,0.0,-0.08763176016506384,0.9961529373597072
